in0,in1,in2,in3,in4,in5,in6,in7,in8,in9,in‚ ,in‚¢,in‚¤,inA,inB,inC,in10,in11,in12,in13,in14,in15,in16,in17,in18,in19,inƒA,inƒC,inƒE,inD,inE,inF,Tester
4.280727272727273,4.06909090909091,2.575818181818182,1.6630909090909085,3.71218181818182,4.021818181818179,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.968000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.026545454545456,3.202545454545453,3.242181818181817,2.8701818181818197,3.2700000000000014,3.233636363636363,3.7749090909090897,3.959272727272728,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.656545454545452,4.990000000000004,4.990000000000004,kajiwara
4.759272727272727,4.7381818181818165,3.556,2.1925454545454546,4.664363636363635,4.7770909090909095,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.475636363636363,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.2174545454545465,4.000545454545456,3.262000000000002,3.012545454545454,3.659454545454544,3.779090909090909,4.041454545454546,4.590909090909093,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,kajiwara
4.486363636363637,4.437090909090907,3.4701818181818176,2.0985454545454543,4.470909090909092,4.411272727272724,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.049454545454545,4.064545454545455,3.288363636363638,2.859454545454545,3.5887272727272763,3.6732727272727246,4.000000000000003,4.559090909090916,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,kajiwara
4.990000000000004,4.7187272727272696,3.8412727272727296,2.2734545454545456,4.2896363636363635,4.193272727272725,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.1419999999999995,4.066000000000002,3.589272727272728,3.194545454545454,3.650181818181817,3.607090909090908,4.158181818181817,4.579272727272733,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,kajiwara
4.276181818181821,4.390181818181815,2.920363636363636,1.7687272727272751,3.3790909090909085,3.604909090909089,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.903999999999999,3.3469090909090924,3.2692727272727296,3.0589090909090912,3.233636363636364,3.236727272727272,3.605454545454547,3.8080000000000016,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.493090909090912,4.381818181818178,4.863636363636368,kajiwara
4.765999999999999,4.6220000000000026,3.164181818181817,2.12090909090909,3.549090909090909,3.6205454545454563,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.822,4.990000000000004,4.9689090909090945,4.094363636363638,3.3705454545454527,3.216181818181818,2.6836363636363645,3.371090909090908,3.4458181818181823,3.814545454545455,3.8861818181818206,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.760727272727271,kajiwara
4.980909090909095,4.6943636363636365,3.7945454545454544,2.223090909090909,4.061818181818183,3.9767272727272727,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.171272727272725,3.809818181818183,3.4078181818181803,3.0976363636363637,3.6492727272727263,3.656909090909089,3.921818181818181,4.350545454545456,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.544363636363633,4.990000000000004,4.990000000000004,kajiwara
4.843090909090911,4.9012727272727314,4.03709090909091,2.4425454545454537,3.613636363636364,3.9303636363636367,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.9578181818181815,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.181272727272726,4.1607272727272715,3.419818181818181,3.251818181818181,3.5310909090909086,3.633272727272728,3.9936363636363623,4.206,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.65509090909091,4.990000000000004,4.990000000000004,kajiwara
4.990000000000004,4.789636363636367,3.879999999999999,2.6070909090909096,3.5578181818181838,3.5374545454545467,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.613454545454547,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.205454545454543,3.933454545454543,3.5101818181818167,3.4361818181818182,3.562000000000001,3.4841818181818183,3.863090909090911,3.9843636363636383,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.171818181818182,4.719272727272728,4.990000000000004,kajiwara
4.766250000000002,4.654464285714283,4.1566071428571405,2.569821428571428,4.020178571428572,4.05339285714286,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.43875,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.230892857142855,3.913035714285716,3.624642857142859,3.2946428571428563,3.721785714285716,3.765535714285716,3.961785714285714,4.599464285714283,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.580535714285719,4.9635714285714325,4.990000000000004,kajiwara
4.509464285714287,4.456071428571429,4.100714285714289,2.426607142857143,4.411071428571427,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.219642857142857,4.317678571428574,3.3191071428571433,3.2519642857142865,3.934464285714284,3.886071428571429,4.493214285714285,4.791607142857143,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,kajiwara
3.0936363636363646,4.170363636363632,4.22472727272727,3.916181818181816,3.360545454545456,3.0940000000000025,3.2761818181818185,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.152727272727272,3.257272727272727,3.7370909090909086,3.404363636363637,3.514000000000004,3.387999999999998,3.4861818181818167,3.4265454545454563,3.5889090909090893,3.5296363636363637,3.9067272727272733,3.986727272727272,4.990000000000004,4.990000000000004,4.990000000000004,4.147636363636363,4.990000000000004,4.990000000000004,4.6983636363636325,3.815454545454545,fujii
3.1681818181818198,4.066727272727274,3.9767272727272736,3.891818181818181,3.459999999999998,3.1674545454545435,3.971090909090909,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.584363636363636,3.8754545454545433,4.030545454545458,3.3816363636363613,3.3349090909090897,3.5885454545454563,3.448363636363637,3.653818181818184,3.6227272727272712,4.033636363636363,4.192727272727272,4.990000000000004,4.990000000000004,4.990000000000004,4.416,4.990000000000004,4.990000000000004,4.936181818181818,3.9694545454545462,fujii
3.356363636363638,4.327454545454544,4.4205454545454534,4.147090909090907,3.519272727272728,2.9265454545454537,3.0932727272727285,4.705272727272723,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.821454545454545,3.2458181818181817,3.2694545454545474,3.3152727272727263,3.573090909090906,3.5036363636363625,3.4598181818181817,3.6092727272727267,3.7456363636363625,3.544545454545454,3.9321818181818164,3.9321818181818182,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.45890909090909,3.8476363636363637,fujii
3.15290909090909,4.342181818181822,4.538909090909088,4.248545454545455,3.611636363636363,3.1425454545454543,3.525636363636365,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.981090909090913,4.629818181818179,3.5187272727272743,3.6090909090909102,3.53927272727273,3.4281818181818178,3.2309090909090896,3.7065454545454544,3.586545454545459,3.6672727272727252,3.6112727272727287,3.870727272727276,3.8836363636363647,4.990000000000004,4.990000000000004,4.990000000000004,4.819272727272731,4.990000000000004,4.990000000000004,4.857636363636366,3.855272727272728,fujii
3.136,4.320727272727273,4.316727272727274,3.9994545454545456,3.212,2.6405454545454554,2.875454545454545,4.723272727272729,4.990000000000004,4.646909090909093,4.990000000000004,4.990000000000004,4.960363636363637,3.2689090909090908,3.4319999999999995,3.734545454545456,3.2430909090909084,3.2374545454545456,3.3778181818181836,3.5329090909090923,3.702909090909088,3.5567272727272723,3.9358181818181808,3.9065454545454537,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.826727272727274,4.011272727272728,fujii
3.048000000000003,4.3250909090909095,4.250363636363634,4.0476363636363635,3.359272727272728,2.8743636363636362,3.22909090909091,4.78981818181818,4.990000000000004,4.405636363636363,4.990000000000004,4.489090909090909,4.939454545454549,3.320363636363635,3.6852727272727273,3.848363636363637,3.1840000000000006,3.1860000000000004,3.4410909090909083,3.4769090909090905,3.4885454545454566,3.326363636363636,3.772363636363633,3.7572727272727264,4.990000000000004,4.990000000000004,4.990000000000004,4.354909090909092,4.990000000000004,4.990000000000004,4.654181818181815,3.922545454545451,fujii
3.2949090909090915,4.368363636363637,4.1587272727272735,3.827636363636364,3.3243636363636364,3.0054545454545463,3.3458181818181814,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.9081818181818178,4.179454545454545,3.2900000000000014,3.4958181818181826,3.5400000000000005,3.380181818181818,3.6023636363636364,3.6536363636363625,3.5736363636363624,3.658363636363637,3.7118181818181815,3.966,3.970727272727272,4.990000000000004,4.990000000000004,4.990000000000004,3.164,4.990000000000004,4.990000000000004,4.741636363636365,4.099636363636363,fujii
3.0138181818181806,4.236727272727273,4.133454545454546,3.8758181818181847,3.4052727272727275,3.0952727272727283,3.4718181818181817,4.990000000000004,4.990000000000004,4.867454545454547,4.990000000000004,3.8505454545454536,4.850363636363637,3.574909090909093,3.546909090909092,3.4789090909090903,3.4690909090909083,3.3838181818181843,3.592545454545455,3.5649090909090897,3.645999999999998,3.5719999999999965,3.9090909090909087,3.8850909090909123,4.990000000000004,4.990000000000004,4.990000000000004,4.187636363636363,4.990000000000004,4.990000000000004,4.5218181818181815,3.847090909090911,fujii
3.3603508771929818,4.2482456140350875,4.325263157894734,3.930701754385965,3.5866666666666687,3.1621052631578963,3.6361403508771937,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.985789473684214,4.68157894736842,3.4782456140350875,3.706140350877195,3.7940350877193,3.625964912280703,3.7029824561403473,3.75140350877193,3.7800000000000007,3.788596491228069,3.688771929824562,4.010877192982455,4.126315789473685,4.990000000000004,4.990000000000004,4.990000000000004,4.357543859649127,4.990000000000004,4.990000000000004,4.597017543859651,4.18438596491228,fujii
2.977368421052631,4.250175438596493,4.2815789473684225,3.7180701754385934,3.2617543859649123,2.867719298245613,3.1308771929824535,4.785789473684213,4.990000000000004,4.5189473684210535,4.990000000000004,4.990000000000004,4.990000000000004,3.3901754385964886,3.622280701754388,3.703684210526315,3.2685964912280707,3.3501754385964917,3.5566666666666693,3.5771929824561397,3.74701754385965,3.555964912280704,3.9243859649122768,4.0142105263157895,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.836666666666669,3.9689473684210532,fujii
3.221272727272728,4.340363636363638,4.390909090909088,3.841636363636364,3.2443636363636355,2.8852727272727274,3.167999999999999,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.3029090909090915,3.618181818181817,3.769818181818178,3.4579999999999997,3.4325454545454543,3.643272727272724,3.676181818181818,3.867272727272733,3.6127272727272737,3.9434545454545455,4.0369090909090914,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.759636363636362,3.937818181818181,fujii
3.1072727272727274,4.240363636363635,4.436909090909087,3.9641818181818183,3.3476363636363637,2.8541818181818184,3.1272727272727288,4.835636363636365,4.990000000000004,4.697454545454542,4.990000000000004,4.990000000000004,4.990000000000004,3.394727272727272,3.5798181818181827,3.5918181818181827,3.376000000000001,3.3265454545454545,3.7014545454545433,3.708545454545453,3.9818181818181793,3.669090909090909,3.879818181818184,3.950363636363635,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.516727272727276,3.784545454545455,fujii
3.0536363636363637,4.060545454545456,4.279636363636366,3.7947272727272727,3.227636363636364,2.6643636363636354,2.983272727272727,4.759090909090907,4.990000000000004,4.338181818181823,4.990000000000004,4.990000000000004,4.990000000000004,3.515272727272727,3.748545454545455,3.693090909090908,3.2416363636363643,3.1220000000000017,3.686727272727273,3.7381818181818187,3.815999999999998,3.5701818181818137,3.786363636363636,3.904363636363639,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.522727272727273,3.9809090909090887,fujii
3.105636363636364,4.0856363636363655,4.173454545454542,3.7165454545454537,3.0920000000000027,2.9279999999999986,3.24490909090909,4.7421818181818205,4.5443636363636335,3.981090909090908,4.990000000000004,4.990000000000004,4.990000000000004,3.37781818181818,3.6359999999999983,3.9607272727272718,3.2950909090909097,3.2619999999999987,3.5758181818181805,3.5850909090909098,3.733636363636366,3.6305454545454534,3.821454545454544,4.032363636363637,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.157999999999996,fujii
2.7334545454545456,4.083636363636365,3.7614545454545447,3.539454545454546,3.0081818181818187,2.609272727272727,3.230727272727272,4.60181818181818,4.558727272727277,4.360363636363638,4.990000000000004,4.990000000000004,4.990000000000004,3.394181818181817,3.59218181818182,3.4490909090909074,3.144363636363635,3.0938181818181825,3.3720000000000008,3.5669090909090886,3.473454545454545,3.4985454545454564,3.8161818181818186,3.8410909090909136,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.5818181818181865,3.9250909090909096,fujii
2.9398181818181817,4.341454545454549,4.106363636363638,3.9974545454545463,3.4579999999999984,3.1334545454545464,3.9298181818181783,4.990000000000004,4.868363636363641,4.79909090909091,4.990000000000004,4.990000000000004,4.990000000000004,3.57418181818182,3.7481818181818176,3.5138181818181837,3.2818181818181813,3.206727272727272,3.602727272727273,3.605272727272725,3.6123636363636367,3.3320000000000016,3.693090909090911,3.741454545454542,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.765272727272729,4.3590909090909085,3.5158181818181813,fujii
3.9028813559322018,4.36288135593221,4.3137288135593215,3.9703389830508464,3.683389830508476,3.240000000000003,3.4410169491525413,4.990000000000005,4.990000000000005,4.990000000000005,4.990000000000005,4.990000000000005,4.338135593220342,3.3972881355932194,3.696779661016948,3.580338983050848,3.5349152542372875,3.5552542372881373,3.6057627118644047,3.6062711864406785,3.5198305084745787,3.4623728813559334,3.8515254237288095,3.8208474576271145,4.990000000000005,4.990000000000005,4.990000000000005,4.5735593220339,4.990000000000005,4.990000000000005,4.257796610169492,3.842033898305084,fujii
3.383000000000003,4.352833333333334,4.277666666666668,3.7781666666666682,3.345666666666668,2.9133333333333318,3.3263333333333303,4.793666666666666,4.990000000000005,4.5456666666666665,4.990000000000005,4.990000000000005,4.990000000000005,3.5385,3.5618333333333343,3.6639999999999993,3.3938333333333293,3.2451666666666688,3.6546666666666696,3.4624999999999986,3.578333333333332,3.392166666666665,3.8713333333333377,3.8555,4.990000000000005,4.990000000000005,4.990000000000005,4.990000000000005,4.990000000000005,4.990000000000005,4.4534999999999965,3.778333333333333,fujii
3.437543859649125,4.5138596491228045,4.499649122807019,4.35245614035088,3.3817543859649097,3.1722807017543846,3.2954385964912283,4.880701754385961,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.500350877192981,3.4656140350877203,3.7082456140350866,3.487719298245612,3.491228070175436,3.4864912280701734,3.771228070175437,3.724210526315789,3.881403508771928,3.8101754385964943,3.9747368421052633,3.923684210526314,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.798771929824562,3.973859649122806,fujii
3.2037931034482767,4.27637931034483,4.415344827586203,4.078275862068966,3.229827586206896,2.8877586206896555,3.1520689655172385,4.705517241379309,4.990000000000004,4.454310344827586,4.990000000000004,4.990000000000004,4.990000000000004,3.3529310344827588,3.584827586206898,3.502413793103448,3.342586206896553,3.0503448275862093,3.507068965517244,3.6599999999999993,3.809827586206896,3.595000000000003,3.887413793103447,3.9170689655172404,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.956206896551728,3.8679310344827598,fujii
2.6567272727272724,3.3240000000000003,2.3030909090909093,1.467090909090909,2.772,3.294727272727273,4.990000000000004,4.990000000000004,4.5516363636363675,4.285272727272729,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.899454545454546,3.6332727272727285,3.5845454545454536,3.5063636363636337,3.0489090909090923,2.6301818181818164,2.881636363636363,2.9814545454545462,3.4574545454545462,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.8889090909090895,4.090181818181819,4.659999999999998,matsuda
2.2570909090909104,2.7087272727272707,2.4629090909090894,1.9521818181818202,2.998,3.5612727272727267,4.990000000000004,4.990000000000004,4.5918181818181845,4.317454545454547,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.484545454545453,3.760181818181818,3.748545454545456,2.9296363636363645,2.8705454545454536,2.983090909090908,3.2241818181818167,3.7560000000000007,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.8665454545454567,4.1803636363636345,4.695090909090905,matsuda
2.848363636363637,2.8427272727272728,2.760545454545455,2.096,2.772363636363637,3.0121818181818183,4.177454545454543,4.990000000000004,4.382727272727273,4.560181818181818,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.591454545454545,3.238363636363636,3.606363636363636,3.5272727272727287,2.92181818181818,2.7278181818181806,2.849090909090912,2.9834545454545456,3.4227272727272724,4.813636363636364,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.155818181818181,4.022363636363639,4.626727272727272,matsuda
2.967454545454546,3.1452727272727268,2.7880000000000007,2.1545454545454548,2.3869090909090924,2.8040000000000007,3.961818181818181,4.990000000000004,4.316909090909092,4.302727272727273,4.990000000000004,4.990000000000004,4.990000000000004,4.522000000000002,4.990000000000004,4.428909090909089,3.5883636363636366,3.8529090909090926,3.783636363636365,3.024363636363636,2.4196363636363647,2.589454545454547,2.6841818181818184,3.2341818181818165,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.7303636363636334,3.891818181818181,4.1472727272727266,matsuda
2.9087272727272726,3.1663636363636374,2.857636363636363,2.0029090909090908,2.6530909090909094,2.904545454545456,3.936363636363637,4.990000000000004,4.449636363636363,4.354363636363637,4.990000000000004,4.990000000000004,4.990000000000004,4.577454545454546,4.852181818181818,4.4127272727272695,3.3458181818181827,3.323818181818183,3.314545454545455,2.9436363636363647,2.699818181818181,2.9063636363636385,2.8803636363636365,3.4083636363636374,4.980181818181821,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.914545454545456,3.9427272727272715,4.35618181818182,matsuda
3.138181818181818,3.2167272727272724,2.589454545454546,1.5692727272727272,2.285454545454546,2.759636363636365,4.112727272727272,4.990000000000004,4.410000000000001,4.218909090909091,4.990000000000004,4.990000000000004,4.990000000000004,4.7309090909090905,4.990000000000004,4.454727272727269,3.342363636363637,3.5627272727272747,3.606727272727274,2.8623636363636367,2.281090909090909,2.6100000000000008,2.7249090909090907,3.1829090909090896,4.975636363636367,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.4658181818181815,3.634545454545453,3.8974545454545457,matsuda
3.0456363636363637,3.266545454545456,2.353454545454545,1.9687272727272724,2.581454545454545,2.682545454545457,4.014545454545455,4.990000000000004,4.504727272727274,4.814,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.5607272727272745,3.908,4.196181818181817,3.8385454545454563,2.985999999999999,2.5027272727272734,2.6283636363636367,2.6979999999999986,3.1741818181818178,4.990000000000004,4.990000000000004,4.221454545454546,4.990000000000004,4.990000000000004,3.4881818181818174,3.7254545454545456,4.5509090909090935,matsuda
2.7065454545454544,2.9590909090909068,2.771272727272728,1.992363636363635,2.577454545454545,3.1481818181818184,4.445636363636363,4.990000000000004,4.40072727272727,4.263636363636364,4.990000000000004,4.990000000000004,4.990000000000004,4.621636363636362,4.990000000000004,4.473818181818183,3.221272727272727,3.55018181818182,3.5632727272727287,2.8383636363636366,2.4109090909090902,2.7372727272727264,2.9258181818181805,3.481454545454545,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.294000000000001,4.003272727272727,4.393272727272724,matsuda
3.1180000000000017,3.273818181818183,2.842363636363636,1.894363636363636,2.71581818181818,2.782363636363637,3.8449090909090913,4.990000000000004,4.536363636363637,4.35509090909091,4.990000000000004,4.990000000000004,4.990000000000004,4.593818181818183,4.990000000000004,4.663999999999998,3.654545454545456,3.423636363636364,3.4223636363636363,3.006727272727272,2.7276363636363614,2.8690909090909114,3.1954545454545453,3.455272727272725,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.461454545454545,4.357272727272728,4.657999999999999,matsuda
3.7465454545454544,3.3699999999999988,3.2109090909090914,2.243272727272727,2.3905454545454545,2.5945454545454543,3.383090909090908,4.743636363636368,4.427454545454543,4.391636363636361,4.990000000000004,4.990000000000004,4.990000000000004,4.314000000000001,4.791454545454545,4.257818181818182,3.7239999999999993,3.744909090909091,3.726181818181817,3.282545454545456,2.7109090909090914,2.6981818181818187,2.7750909090909093,3.2565454545454537,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.012363636363637,3.7054545454545447,4.073454545454545,matsuda
2.363454545454546,3.109454545454545,2.5776363636363633,1.8385454545454536,2.9487272727272718,3.2421818181818165,4.702727272727274,4.990000000000004,4.604727272727272,4.517636363636362,4.990000000000004,4.990000000000004,4.990000000000004,4.865454545454547,4.990000000000004,4.716181818181818,3.5596363636363657,3.7201818181818176,3.5529090909090915,2.93418181818182,2.7449090909090907,2.9916363636363625,3.2987272727272727,3.5885454545454545,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.371090909090912,4.390363636363636,4.665999999999997,matsuda
2.7950909090909084,2.978000000000001,2.6456363636363647,1.8790909090909087,2.6261818181818186,2.9583636363636363,4.790909090909093,4.990000000000004,4.66781818181818,4.493818181818182,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.6503636363636325,3.604181818181817,4.155999999999999,3.7940000000000023,3.133272727272725,2.6845454545454546,2.8952727272727263,3.050727272727272,3.4205454545454543,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.634909090909087,3.8792727272727268,4.6585454545454565,matsuda
3.257272727272727,3.3089090909090917,2.81709090909091,2.342909090909091,2.6645454545454563,2.6369090909090924,3.6301818181818217,4.990000000000004,4.632909090909088,4.774,4.990000000000004,4.990000000000004,4.990000000000004,4.280545454545455,4.990000000000004,4.296545454545455,3.6214545454545446,3.8025454545454536,3.562727272727274,3.0903636363636364,2.7683636363636364,2.8396363636363633,2.740727272727272,3.2447272727272733,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.378000000000001,3.748363636363637,4.5058181818181815,matsuda
2.645272727272729,2.8667272727272715,2.678545454545455,1.9276363636363645,2.597636363636364,2.9139999999999997,4.236727272727272,4.990000000000004,4.398909090909089,4.156363636363635,4.990000000000004,4.990000000000004,4.990000000000004,4.55818181818182,4.503636363636363,4.300727272727274,3.3909090909090898,3.789818181818183,3.4338181818181828,2.8945454545454536,2.771454545454545,2.7485454545454555,2.873272727272727,3.35418181818182,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,4.990000000000004,3.597636363636366,3.893454545454545,4.238,matsuda
